id,time,V9FFFS,V39FFFS,V45FFFS,V46FFFS,V48FFFS,V52FFFS,V58FFFS,V59FFFS,V1BIS,V2BIS,V6BIS,V10BIS,V17BIS,V18BIS,V21BIS,V29BIS,V33BIS,V43BIS,V47BIS,V50BIS,V56BIS,V57BIS,V60BIS,V61BIS,V63BIS,V14RI,V15RI,V32RI,V35RI,V5GDP,V12GDP,V20GDP,V31GDP,V41GDP,V54GDP,V65GDP,V4RR,V8RR,V16RR,V23RR,V25RR,V30RR,V36RR,V37RR,V22I,V27I,V28I,V38I,V40I,V44I,V51I
226,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,2,3,4,4,3,4,4,4,3,1,1,2,1,3,1,2,2,2,2,2,3,1,3,3
227,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,3,4,4,2,4,4,3,4,2,1,3,1,2,1,2,2,2,2,1,2,1,2,3
227,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,4,1,2,1,1,1,2,1,3,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,4,4,3,3,4,4,3,4,4,4,4,2,2,4,2,3,2,2,2,2,1,3,2,2,2,4
228,1,1,2,2,2,1,1,1,3,2,2,2,3,3,2,3,2,3,3,3,3,3,2,4,2,3,2,3,2,3,3,3,2,3,3,3,3,2,2,2,1,3,3,2,3,2,1,3,2,3,3,4
228,2,1,2,2,2,2,2,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,3,2,3,3,3,2,2,2,2,3,3,3,2,1,3,3,3,3,3
228,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1,3,2,1,4,3,1,3,2,3,1,1,1,2,2,1,2,2,3,2,2,1,2,2,1,2,1,1,1,3,2,3,2,3,2,3,3,3,2,2,2,3,3,3,3,2,2,2,1,1,3,3
229,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,1,2,3,4,2,3,2,2,4,2,3,3,4,3,3,1,3,2,4,2,3,3,3,2,3,3,3,3,4,3,4,4,3,4,3,4,3,2,2,4,2,4,4,4,3,3,3,4,3,2,1,1
230,2,2,3,2,2,2,2,3,3,3,3,2,4,4,3,3,2,1,1,3,2,3,2,2,3,3,3,3,4,3,4,4,4,4,4,4,4,4,2,3,3,3,4,4,3,4,1,2,3,2,4,4
230,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,4,3,3,2,2,2,3,1,2,2,2,2,3,2,2,2,2,2,3,2,2,3,3,2,2,2,4,3,4,3,4,2,3,4,3,2,3,3,3,4,3,3,4,3,3,3,3,2,3,2,3,3
231,1,1,3,4,3,2,4,2,3,2,2,1,1,3,3,1,1,2,4,3,2,3,2,2,2,4,3,2,2,2,4,4,3,4,4,2,4,2,1,4,2,3,2,3,2,4,4,2,2,2,3,4
231,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1,2,4,4,4,4,3,4,3,2,1,1,1,3,3,1,2,1,4,4,2,4,1,3,1,3,2,1,2,4,3,2,3,4,3,4,3,4,1,4,2,4,4,3,4,2,2,1,2,3,2,3
232,2,2,3,4,4,3,3,3,2,2,1,1,1,3,4,1,1,1,4,4,3,3,1,2,1,4,2,1,2,4,2,2,2,3,2,4,3,4,1,4,1,4,3,3,3,3,1,1,2,2,3,3
232,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,4,3,2,4,4,3,2,2,2,2,1,1,2,2,2,1,2,2,4,4,4,3,1,2,4,4,1,1,1,4,3,2,2,2,3,4,2,4,1,4,2,4,4,3,3,4,1,1,2,2,2,3
233,1,1,2,2,3,1,2,2,3,2,2,2,2,1,1,3,2,3,3,3,3,2,1,2,2,2,2,2,2,3,3,4,3,4,3,3,3,2,2,3,2,2,2,1,2,2,1,2,2,2,3,1
233,2,1,3,2,3,1,1,1,1,2,2,3,3,2,2,2,2,2,2,2,3,2,3,1,2,2,3,2,3,3,4,4,3,3,3,4,3,2,3,3,3,2,2,2,3,2,1,3,2,2,2,1
233,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,1,3,4,4,3,3,2,2,2,2,2,1,2,2,3,1,2,3,3,4,3,3,3,2,2,4,4,3,3,4,3,4,3,4,2,4,3,2,1,4,2,4,4,4,4,2,1,1,2,1,4,3
234,2,4,4,4,3,4,3,1,2,2,2,2,2,3,4,1,1,4,4,4,3,4,3,2,3,4,4,2,3,3,4,4,4,4,2,2,3,3,1,4,3,4,4,4,3,1,1,1,2,1,3,3
234,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,4,3,4,4,4,4,4,3,3,2,1,1,2,4,4,1,1,4,4,4,3,4,4,2,2,4,3,3,4,4,4,4,4,4,2,3,4,3,2,4,2,4,4,4,4,2,1,1,2,1,3,3
235,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,3,3,1,2,3,2,1,1,1,3,4,3,3,4,3,3,2,2,2,3,2,2,2,3,3,4,2,4,3,2,3,3,3,2,2,2
235,2,1,1,1,1,1,1,1,1,3,1,2,2,3,3,2,2,1,2,2,2,3,1,1,2,2,3,3,3,4,3,3,2,3,3,3,2,4,3,2,3,3,3,4,4,3,4,4,4,3,2,3
235,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,1,3,4,3,2,3,2,4,4,2,1,1,3,3,2,1,1,1,2,2,2,3,3,2,2,2,2,2,2,2,4,4,2,3,2,3,3,3,2,4,3,3,2,2,2,3,3,2,1,1,1,3
236,2,3,4,3,2,4,2,4,4,2,1,2,2,3,2,1,2,2,3,2,3,3,3,2,2,3,1,2,2,2,3,4,2,4,3,4,3,3,1,3,1,3,3,3,3,2,3,1,1,1,1,2
236,3,2,2,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,4,3,3,3,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,3,2,2
236,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,1,3,4,4,2,3,3,4,3,4,1,2,2,4,4,1,2,3,4,4,3,4,3,4,3,4,3,3,3,3,4,4,4,4,3,4,4,4,2,3,3,4,3,3,4,2,2,1,2,4,2,2
237,2,3,4,4,1,3,2,2,3,3,1,1,1,4,4,1,2,3,4,4,4,4,3,4,3,4,3,2,3,3,4,4,2,4,4,4,4,3,1,2,2,4,3,2,3,2,2,1,2,3,2,3
237,3,3,4,4,1,2,3,3,4,2,1,2,2,4,3,2,3,2,4,4,3,3,3,4,3,4,3,2,4,3,3,4,3,4,3,4,4,2,1,3,2,4,2,3,2,3,3,2,3,3,2,2
237,4,2,4,4,1,2,4,3,3,3,1,2,1,4,4,1,2,3,4,4,3,3,3,4,2,4,3,3,4,4,4,4,4,4,4,4,4,3,1,4,2,4,4,3,3,3,3,1,2,3,2,3
238,1,2,1,4,3,3,2,3,3,3,3,2,4,3,3,1,2,2,2,2,2,2,2,2,2,3,4,4,2,3,4,4,3,2,2,3,2,2,1,4,2,4,2,3,3,2,3,2,3,2,3,4
238,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,3,2,4,4,2,3,2,1,2,2,1,1,2,3,2,1,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,3,3,3,3,1,3,2,3,2,3,3,2,4,2,3,3,4,4
238,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1,4,2,4,1,2,3,2,4,3,2,1,1,2,3,2,1,2,2,2,3,2,3,3,2,2,2,1,1,2,3,3,2,2,2,2,3,3,2,2,2,4,3,3,3,1,2,2,2,2,3,2
239,2,3,2,4,1,4,1,2,2,3,2,2,1,2,3,1,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,3,2,4,2,3,4,3,3,3,2,3,3,3,3,3
239,3,2,2,4,1,2,2,1,2,2,1,2,1,2,3,1,3,3,2,2,3,3,2,2,2,4,2,1,2,1,2,3,3,2,2,4,3,2,1,3,2,4,3,4,3,3,3,3,3,3,2,3
239,4,1,2,4,1,4,2,4,3,2,1,1,2,2,3,1,3,3,3,1,4,3,3,3,3,4,2,2,2,2,2,3,3,3,3,3,3,4,3,3,2,4,4,3,3,3,3,3,3,3,4,4
240,1,1,1,3,1,2,1,2,2,3,2,2,2,4,3,1,2,3,4,1,2,3,1,2,2,3,2,2,4,3,4,4,3,3,4,4,4,3,3,4,2,3,3,3,3,2,1,2,2,2,2,3
240,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,3,1,1,2,1,2,2,3,2,2,3,2,4,4,2,4,4,4,4,3,1,3,2,2,4,3,2,2,1,2,2,2,2,3
240,3,1,1,2,1,1,1,1,1,2,1,2,3,3,3,1,2,3,4,1,2,1,1,2,1,4,2,2,4,3,4,4,4,4,4,4,4,2,3,3,2,4,4,3,3,2,1,2,2,1,2,2
240,4,1,1,3,1,1,2,1,1,2,1,1,2,3,2,1,2,3,2,1,2,3,2,2,2,3,2,2,4,3,4,4,4,3,4,3,4,3,3,3,1,4,4,3,3,2,1,2,2,2,3,2
241,1,4,2,2,1,1,4,4,3,3,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,2,3,2,3,3,3,2,3,3,3,4,4,2,4,3,3,3,2,3,4,2,2,3,1,1,4
241,2,3,2,2,1,1,1,2,3,2,2,2,3,3,3,2,3,3,3,2,2,3,3,2,3,4,2,3,2,3,4,4,2,3,4,3,4,4,3,3,2,4,3,4,4,3,2,2,2,3,2,4
241,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,1,1,4,2,1,1,2,2,1,3,2,3,2,3,3,1,3,2,4,4,3,3,2,1,2,3,3,1,1,2,2,2,2,1,2,2,2,3,1,3,1,3,4,2,2,1,3,4,1,4,2,4
242,2,3,3,2,2,4,3,2,1,2,3,3,3,4,2,2,3,2,4,4,3,2,3,2,3,4,2,1,1,2,3,3,1,1,2,1,1,3,3,3,1,4,4,2,2,2,2,2,1,2,4,4
242,3,1,1,2,1,2,2,2,1,3,2,3,1,4,3,1,3,2,4,4,3,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,2,1,3,1,2,4,2,2,1,4,3,3,2,4,4
242,4,3,3,2,1,2,3,2,1,3,3,2,2,2,2,3,3,3,4,4,3,4,3,3,3,4,2,4,2,3,3,2,3,1,2,3,3,2,2,2,2,4,3,3,2,2,3,3,2,4,4,4
243,1,1,2,2,1,2,1,4,2,2,1,3,2,2,2,1,1,1,2,1,3,2,1,2,1,4,2,2,2,2,3,3,2,2,2,2,2,1,1,2,2,4,2,3,3,1,2,1,2,2,4,4
243,2,1,2,2,1,1,1,1,1,2,2,3,1,2,2,1,1,2,3,1,2,1,1,1,1,4,3,2,2,3,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,1,1,2,2,2,4,3
243,3,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,4,2,2,2,3,2,3,1,3,2,2,2,2,1,2,2,2,3,3,3,1,1,2,2,1,4,3
243,4,1,2,2,1,1,1,1,2,2,2,3,2,2,2,2,1,2,4,1,2,2,2,3,2,3,2,2,2,4,2,3,2,3,2,2,2,2,1,2,1,3,3,3,3,2,1,1,2,1,4,3
244,1,3,4,4,1,3,2,4,4,2,2,3,4,4,3,2,4,2,4,3,3,3,3,2,3,2,2,2,2,2,3,3,3,2,2,2,2,3,2,3,2,4,4,3,2,3,2,2,2,2,2,4
244,2,3,4,4,2,2,2,1,2,3,2,3,3,4,3,2,3,3,4,3,3,3,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,2,2,2,2,2,2,2,4
244,3,3,4,4,3,2,3,3,3,3,2,3,3,4,3,2,3,3,4,4,3,4,4,3,4,3,2,2,2,2,3,3,2,2,2,3,2,2,2,3,2,3,3,3,3,2,3,2,2,2,2,3
244,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,1,2,3,4,2,1,3,2,2,3,2,1,3,4,1,3,2,4,1,3,3,1,2,1,1,1,1,1,2,3,3,3,3,2,2,1,3,2,3,1,3,2,2,2,2,2,2,2,3,4,4
245,2,1,3,2,2,2,1,1,1,3,1,1,1,4,1,1,2,2,2,2,2,1,1,1,1,1,2,3,2,2,2,3,2,3,1,2,1,3,2,3,1,3,2,2,3,2,2,2,3,2,2,4
245,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,4,1,2,2,3,1,3,2,2,2,1,1,1,3,2,1,3,2,2,1,2,1,1,2,3,3,2,2,2,3,3,3,3,3,3,1,2,2,2,3,2,4,3,3,2,2,2,3,2,2,4,4
246,1,3,2,3,2,1,2,3,3,4,1,1,3,3,3,1,2,3,2,1,2,2,3,1,1,2,4,4,4,2,4,4,4,4,4,4,4,1,1,3,2,4,4,3,3,3,3,3,2,4,4,4
246,2,3,2,4,3,3,3,3,3,3,2,4,4,3,4,3,2,2,3,3,3,3,3,2,2,3,2,3,2,3,3,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,4,4,3
246,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1,1,2,4,1,1,2,1,2,3,3,3,2,3,4,3,1,3,4,3,3,2,3,2,3,2,4,4,4,4,4,4,4,4,4,3,4,3,3,4,1,4,4,4,4,4,3,3,4,2,2,4
247,2,4,3,4,2,1,3,4,2,4,3,3,3,4,2,3,3,3,4,3,4,3,3,4,3,3,3,4,3,3,4,4,3,4,4,4,4,3,1,4,2,3,3,4,2,3,4,2,3,3,4,4
247,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,1,2,1,1,1,1,1,3,3,2,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,3,2,4,3,3,4,3,4,3,4,3,2,3,2,2,3,3,3,2,3,2,2,2,1,3,2
248,2,3,1,4,1,1,2,3,4,2,2,2,3,2,3,1,1,2,2,3,4,2,2,2,3,4,4,3,4,3,4,4,3,4,3,4,4,4,3,4,3,4,3,3,4,3,3,2,1,1,1,2
248,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,1,2,3,3,2,1,2,2,2,2,1,1,3,3,3,1,2,2,3,2,2,2,2,2,2,2,4,3,3,3,3,4,3,4,2,2,2,3,2,4,3,3,3,2,3,3,3,3,3,2,3,3
249,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,4,2,3,3,2,1,2,2,3,3,1,2,2,3,3,1,2,2,3,1,2,3,3,2,3,2,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,4,2
250,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,2,2,2,4,2,4,3,2,2,2,4,3,2,2,2,2,3,2,1,3,2,4,1,1,2,1,2,1,2,1,1,2,2,3,1,2,4
250,2,1,1,2,1,1,2,1,1,2,1,2,1,2,3,1,3,2,4,3,3,4,4,2,2,4,3,3,3,4,4,3,3,3,3,2,3,2,2,3,1,3,3,4,3,2,2,3,3,1,3,4
250,3,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,3,1,3,2,2,3,2,1,1,4,3,4,3,4,3,4,3,1,4,2,4,2,1,3,2,3,2,3,3,2,2,3,3,1,3,3
250,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,1,2,4,4,2,3,1,2,2,2,1,2,1,3,3,1,2,1,3,3,4,4,3,2,3,4,1,2,2,3,4,3,3,3,3,3,3,2,2,4,2,4,3,3,3,2,3,2,3,4,4,4
251,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,1,1,1,1,1,1,1,4,2,2,2,1,2,2,1,2,2,1,3,2,2,2,1,1,2,2,2,2,2,4,3,3,2,3,3,3,3,3,2,2,2,3,2,2,3,2,2,2,2,1,2,2
252,2,1,2,2,2,1,1,4,2,2,1,2,2,3,3,2,2,1,4,1,1,1,1,2,1,2,3,2,2,3,4,4,4,4,4,3,4,3,3,3,3,4,3,3,3,2,2,3,3,2,4,4
252,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,4,1,2,1,2,1,2,1,2,2,2,2,2,4,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,4,3,2,4,2,3,3,3,2,3,2,4,2,2,3,2,2,3,3,2,4,3
253,1,1,2,2,1,1,2,1,4,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,2,2,4,4,3,3,3,3,3,3,2,4,3,3,3,4,3,3,2,2,2,2,2,4
253,2,1,2,2,1,1,2,1,4,3,3,2,2,3,3,2,3,4,4,3,3,3,2,3,3,2,3,2,2,2,3,4,3,3,3,3,3,3,2,3,2,3,2,3,3,2,1,2,2,1,2,4
253,3,1,2,2,1,1,3,1,4,3,2,3,2,3,4,2,3,4,4,4,3,4,3,3,3,2,3,2,3,3,3,4,3,4,3,3,3,2,2,3,2,4,3,3,3,1,1,1,2,1,2,4
253,4,2,2,2,1,1,3,1,4,4,2,2,2,3,3,2,3,2,3,3,3,4,2,3,3,2,3,2,2,3,4,4,3,3,3,3,3,3,2,4,2,4,3,4,4,2,1,2,2,1,2,4
254,1,2,2,3,2,2,2,1,4,2,2,2,3,3,3,2,2,1,3,3,3,3,2,2,3,3,3,2,2,3,3,4,3,3,3,3,3,2,2,3,3,3,2,3,3,3,1,3,2,3,3,4
