                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     338.441,       1.052,            ,            ,            ,            ,            ,            ,            ,
                              ,     339.387,       0.946,            ,            ,            ,            ,            ,            ,            ,
                              ,     340.310,       0.923,            ,            ,            ,            ,            ,            ,            ,
                              ,     341.236,       0.926,            ,            ,            ,            ,            ,            ,            ,
                              ,     342.056,       0.820,            ,            ,            ,            ,            ,            ,            ,
                              ,     342.933,       0.877,            ,            ,            ,            ,            ,            ,            ,
                              ,     343.767,       0.834,            ,            ,            ,            ,            ,            ,            ,
                              ,     344.536,       0.769,            ,            ,            ,            ,            ,            ,            ,
                              ,     345.252,       0.716,            ,            ,            ,            ,            ,            ,            ,
                              ,     346.045,       0.793,            ,            ,            ,            ,            ,            ,            ,
                              ,     346.957,       0.912,            ,            ,            ,            ,            ,            ,            ,
                              ,     347.936,       0.979,            ,            ,            ,            ,            ,            ,            ,
                              ,     348.795,       0.859,            ,            ,            ,            ,            ,            ,            ,
                              ,     349.737,       0.942,            ,            ,            ,            ,            ,            ,            ,
                              ,     350.708,       0.971,            ,            ,            ,            ,            ,            ,            ,
                              ,     351.539,       0.831,            ,            ,            ,            ,            ,            ,            ,
                              ,     352.410,       0.871,            ,            ,            ,            ,            ,            ,            ,
                              ,     353.280,       0.870,            ,            ,            ,            ,            ,            ,            ,
                              ,     354.106,       0.826,            ,            ,            ,            ,            ,            ,            ,
                              ,     355.107,       1.001,            ,            ,            ,            ,            ,            ,            ,
                              ,     356.185,       1.078,            ,            ,            ,            ,            ,            ,            ,
                              ,     357.156,       0.971,            ,            ,            ,            ,            ,            ,            ,
                              ,     358.119,       0.963,            ,            ,            ,            ,            ,            ,            ,
                              ,     359.107,       0.988,            ,            ,            ,            ,            ,            ,            ,
                              ,     360.004,       0.897,            ,            ,            ,            ,            ,            ,            ,
                              ,     361.048,       1.044,            ,            ,            ,            ,            ,            ,            ,
                              ,     362.095,       1.047,            ,            ,            ,            ,            ,            ,            ,
                              ,     362.958,       0.863,            ,            ,            ,            ,            ,            ,            ,
                              ,     363.891,       0.933,            ,            ,            ,            ,            ,            ,            ,
                              ,     364.847,       0.956,            ,            ,            ,            ,            ,            ,            ,
                              ,     365.732,       0.885,            ,            ,            ,            ,            ,            ,            ,
                              ,     366.677,       0.945,            ,            ,            ,            ,            ,            ,            ,
                              ,     367.754,       1.077,            ,            ,            ,            ,            ,            ,            ,
                              ,     368.781,       1.027,            ,            ,            ,            ,            ,            ,            ,
                              ,     369.678,       0.897,            ,            ,            ,            ,            ,            ,            ,
                              ,     370.648,       0.970,            ,            ,            ,            ,            ,            ,            ,
                              ,     371.756,       1.108,            ,            ,            ,            ,            ,            ,            ,
                              ,     372.710,       0.954,            ,            ,            ,            ,            ,            ,            ,
                              ,     373.540,       0.830,            ,            ,            ,            ,            ,            ,            ,
