                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     356.539,       0.685,            ,            ,            ,            ,            ,            ,            ,
                              ,     357.211,       0.672,            ,            ,            ,            ,            ,            ,            ,
                              ,     357.887,       0.676,            ,            ,            ,            ,            ,            ,            ,
                              ,     358.592,       0.705,            ,            ,            ,            ,            ,            ,            ,
                              ,     359.292,       0.700,            ,            ,            ,            ,            ,            ,            ,
                              ,     359.975,       0.683,            ,            ,            ,            ,            ,            ,            ,
                              ,     360.651,       0.676,            ,            ,            ,            ,            ,            ,            ,
                              ,     361.343,       0.692,            ,            ,            ,            ,            ,            ,            ,
                              ,     362.035,       0.692,            ,            ,            ,            ,            ,            ,            ,
                              ,     362.756,       0.721,            ,            ,            ,            ,            ,            ,            ,
                              ,     363.496,       0.740,            ,            ,            ,            ,            ,            ,            ,
                              ,     364.316,       0.820,            ,            ,            ,            ,            ,            ,            ,
                              ,     365.107,       0.791,            ,            ,            ,            ,            ,            ,            ,
                              ,     365.835,       0.728,            ,            ,            ,            ,            ,            ,            ,
                              ,     366.551,       0.716,            ,            ,            ,            ,            ,            ,            ,
                              ,     367.241,       0.690,            ,            ,            ,            ,            ,            ,            ,
