                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     343.428,       1.034,            ,            ,            ,            ,            ,            ,            ,
                              ,     344.372,       0.944,            ,            ,            ,            ,            ,            ,            ,
                              ,     345.209,       0.837,            ,            ,            ,            ,            ,            ,            ,
                              ,     346.012,       0.803,            ,            ,            ,            ,            ,            ,            ,
                              ,     346.829,       0.817,            ,            ,            ,            ,            ,            ,            ,
                              ,     347.723,       0.894,            ,            ,            ,            ,            ,            ,            ,
                              ,     348.960,       1.237,            ,            ,            ,            ,            ,            ,            ,
                              ,     350.066,       1.106,            ,            ,            ,            ,            ,            ,            ,
                              ,     351.054,       0.988,            ,            ,            ,            ,            ,            ,            ,
                              ,     351.905,       0.851,            ,            ,            ,            ,            ,            ,            ,
                              ,     352.763,       0.858,            ,            ,            ,            ,            ,            ,            ,
                              ,     353.700,       0.937,            ,            ,            ,            ,            ,            ,            ,
                              ,     354.675,       0.975,            ,            ,            ,            ,            ,            ,            ,
                              ,     355.707,       1.032,            ,            ,            ,            ,            ,            ,            ,
                              ,     356.808,       1.101,            ,            ,            ,            ,            ,            ,            ,
                              ,     357.811,       1.003,            ,            ,            ,            ,            ,            ,            ,
                              ,     358.731,       0.920,            ,            ,            ,            ,            ,            ,            ,
                              ,     359.727,       0.996,            ,            ,            ,            ,            ,            ,            ,
                              ,     360.764,       1.037,            ,            ,            ,            ,            ,            ,            ,
                              ,     361.821,       1.057,            ,            ,            ,            ,            ,            ,            ,
                              ,     362.833,       1.012,            ,            ,            ,            ,            ,            ,            ,
                              ,     363.756,       0.923,            ,            ,            ,            ,            ,            ,            ,
                              ,     364.724,       0.968,            ,            ,            ,            ,            ,            ,            ,
                              ,     365.837,       1.113,            ,            ,            ,            ,            ,            ,            ,
                              ,     366.955,       1.118,            ,            ,            ,            ,            ,            ,            ,
                              ,     368.044,       1.089,            ,            ,            ,            ,            ,            ,            ,
                              ,     369.003,       0.959,            ,            ,            ,            ,            ,            ,            ,
                              ,     369.914,       0.911,            ,            ,            ,            ,            ,            ,            ,
                              ,     370.759,       0.845,            ,            ,            ,            ,            ,            ,            ,
                              ,     371.602,       0.843,            ,            ,            ,            ,            ,            ,            ,
                              ,     372.523,       0.921,            ,            ,            ,            ,            ,            ,            ,
                              ,     373.553,       1.030,            ,            ,            ,            ,            ,            ,            ,
                              ,     374.648,       1.095,            ,            ,            ,            ,            ,            ,            ,
                              ,     375.705,       1.057,            ,            ,            ,            ,            ,            ,            ,
                              ,     376.697,       0.992,            ,            ,            ,            ,            ,            ,            ,
                              ,     377.614,       0.917,            ,            ,            ,            ,            ,            ,            ,
                              ,     378.540,       0.926,            ,            ,            ,            ,            ,            ,            ,
                              ,     379.467,       0.927,            ,            ,            ,            ,            ,            ,            ,
                              ,     380.441,       0.974,            ,            ,            ,            ,            ,            ,            ,
                              ,     381.374,       0.933,            ,            ,            ,            ,            ,            ,            ,
                              ,     382.269,       0.895,            ,            ,            ,            ,            ,            ,            ,
                              ,     383.199,       0.930,            ,            ,            ,            ,            ,            ,            ,
                              ,     384.172,       0.973,            ,            ,            ,            ,            ,            ,            ,
                              ,     385.238,       1.066,            ,            ,            ,            ,            ,            ,            ,
                              ,     386.290,       1.052,            ,            ,            ,            ,            ,            ,            ,
                              ,     387.226,       0.936,            ,            ,            ,            ,            ,            ,            ,
                              ,     388.100,       0.874,            ,            ,            ,            ,            ,            ,            ,
                              ,     389.017,       0.917,            ,            ,            ,            ,            ,            ,            ,
                              ,     390.008,       0.991,            ,            ,            ,            ,            ,            ,            ,
                              ,     391.078,       1.070,            ,            ,            ,            ,            ,            ,            ,
                              ,     392.080,       1.002,            ,            ,            ,            ,            ,            ,            ,
                              ,     392.970,       0.890,            ,            ,            ,            ,            ,            ,            ,
                              ,     393.829,       0.859,            ,            ,            ,            ,            ,            ,            ,
                              ,     394.725,       0.896,            ,            ,            ,            ,            ,            ,            ,
                              ,     395.623,       0.898,            ,            ,            ,            ,            ,            ,            ,
                              ,     396.537,       0.914,            ,            ,            ,            ,            ,            ,            ,
                              ,     397.474,       0.937,            ,            ,            ,            ,            ,            ,            ,
                              ,     398.336,       0.862,            ,            ,            ,            ,            ,            ,            ,
                              ,     399.205,       0.869,            ,            ,            ,            ,            ,            ,            ,
                              ,     400.150,       0.945,            ,            ,            ,            ,            ,            ,            ,
                              ,     401.114,       0.964,            ,            ,            ,            ,            ,            ,            ,
                              ,     402.061,       0.947,            ,            ,            ,            ,            ,            ,            ,
                              ,     402.986,       0.925,            ,            ,            ,            ,            ,            ,            ,
                              ,     403.839,       0.853,            ,            ,            ,            ,            ,            ,            ,
                              ,     404.680,       0.841,            ,            ,            ,            ,            ,            ,            ,
                              ,     405.563,       0.883,            ,            ,            ,            ,            ,            ,            ,
                              ,     406.559,       0.996,            ,            ,            ,            ,            ,            ,            ,
                              ,     407.578,       1.019,            ,            ,            ,            ,            ,            ,            ,
                              ,     408.561,       0.983,            ,            ,            ,            ,            ,            ,            ,
                              ,     409.518,       0.957,            ,            ,            ,            ,            ,            ,            ,
                              ,     410.353,       0.835,            ,            ,            ,            ,            ,            ,            ,
                              ,     411.222,       0.869,            ,            ,            ,            ,            ,            ,            ,
                              ,     412.127,       0.905,            ,            ,            ,            ,            ,            ,            ,
                              ,     413.086,       0.959,            ,            ,            ,            ,            ,            ,            ,
                              ,     414.093,       1.007,            ,            ,            ,            ,            ,            ,            ,
                              ,     415.053,       0.960,            ,            ,            ,            ,            ,            ,            ,
                              ,     415.934,       0.881,            ,            ,            ,            ,            ,            ,            ,
                              ,     416.792,       0.858,            ,            ,            ,            ,            ,            ,            ,
                              ,     417.708,       0.916,            ,            ,            ,            ,            ,            ,            ,
                              ,     418.673,       0.965,            ,            ,            ,            ,            ,            ,            ,
                              ,     419.630,       0.957,            ,            ,            ,            ,            ,            ,            ,
                              ,     420.514,       0.884,            ,            ,            ,            ,            ,            ,            ,
                              ,     421.397,       0.883,            ,            ,            ,            ,            ,            ,            ,
                              ,     422.341,       0.944,            ,            ,            ,            ,            ,            ,            ,
                              ,     423.406,       1.065,            ,            ,            ,            ,            ,            ,            ,
                              ,     424.383,       0.977,            ,            ,            ,            ,            ,            ,            ,
